label,orbital_period,transit_duration,transit_duration_err1,transit_duration_err2,transit_depth,transit_depth_err1,transit_depth_err2,planet_radius,planet_radius_err1,planet_radius_err2,equi_temp,stellar_temp,stellar_temp_err1,stellar_temp_err2,stellar_radius,stellar_radius_err1,stellar_radius_err2
0.0,377.88909,9.259,0.716,-0.716,92.8,10.1,-10.1,3.17,1.33,-1.01,606.0,9030.0,272.0,-412.0,3.218,1.348,-1.024
0.0,199.21638,9.23,1.8,-1.8,62.5,11.0,-11.0,2.36,0.98,-0.66,706.0,8914.0,260.0,-399.0,2.867,1.192,-0.799
0.0,121.70747,1.37,2.4,-2.4,98.2,17.7,-17.7,3.02,0.11,-0.11,580.0,6362.0,61.0,-61.0,2.27,0.09,-0.08
0.0,273.528359,22.346,0.639,-0.639,409.0,11.5,-11.5,115.4,32.9,-34.0,557.0,7682.0,229.0,-305.0,2.783,0.794,-0.821
0.0,3.88258905,2.741,0.232,-0.232,57.8,5.1,-5.1,0.78,0.0,0.0,1158.0,5780.0,,,1.0,,
0.0,135.57186,9.94,1.6,-1.6,41.2,8.5,-8.5,0.83,0.33,-0.27,439.0,6070.0,167.0,-149.0,1.277,0.505,-0.414
0.0,173.06929,12.84,2.0,-2.0,577.0,63.7,-63.7,30.29,17.8,-6.16,518.0,7296.0,221.0,-310.0,1.818,1.069,-0.37
0.0,1.039046871,1.689,0.207,-0.207,24.4,3.2,-3.2,0.48,0.1,-0.07,1774.0,5689.0,152.0,-152.0,0.976,0.197,-0.131
0.0,0.607538435,5.549,0.308,-0.308,34.9,1.8,-1.8,1.34,0.91,-0.25,3219.0,7076.0,188.0,-259.0,1.691,1.138,-0.318
0.0,0.98762513,1.127,0.101,-0.101,28.6,2.3,-2.3,1.14,0.42,-0.28,3728.0,9456.0,301.0,-451.0,2.022,0.745,-0.497
0.0,66.713573,4.487,0.644,-0.644,63.9,11.5,-11.5,0.98,0.42,-0.12,555.0,6745.0,138.0,-219.0,1.182,0.515,-0.139
0.0,135.223193,8.989,0.996,-0.996,56.3,8.5,-8.5,0.92,0.49,-0.16,417.0,6181.0,148.0,-178.0,1.227,0.655,-0.211
0.0,27.6775212,2.513,0.293,-0.293,294.0,29.3,-29.3,23.04,2.98,-0.95,558.0,5797.0,78.0,-78.0,0.828,0.107,-0.034
0.0,35.2340413,11.874,0.568,-0.568,466.0,36.6,-36.6,2.21,0.87,-0.21,602.0,6295.0,170.0,-223.0,1.014,0.395,-0.096
0.0,20.9794338,3.762,0.227,-0.227,2390.0,0.4,-0.4,24.76,2.6,-2.12,520.0,5182.0,201.0,-164.0,0.666,0.07,-0.057
0.0,15.6937855,5.149,0.339,-0.339,368.0,33.7,-33.7,1.99,0.75,-0.26,755.0,5868.0,179.0,-199.0,1.037,0.394,-0.135
0.0,20.73376301,5.8043,0.0813,-0.0813,105000.0,1300.0,-1300.0,54.58,0.0,0.0,663.0,5780.0,,,1.0,,
0.0,63.571688,6.01,1.8,-1.8,591.0,150.0,-150.0,2.14,0.76,-0.17,399.0,5504.0,172.0,-138.0,0.819,0.292,-0.062
0.0,338.20075,15.23,2.9,-2.9,678.0,99.0,-99.0,2.08,0.7,-0.14,223.0,5381.0,171.0,-143.0,0.811,0.27,-0.057
1.0,124.922516,11.942,0.451,-0.451,499.0,21.6,-21.6,3.37,0.55,-0.45,407.0,5970.0,107.0,-131.0,1.2,0.195,-0.16
0.0,1.303570451,2.28163,0.00616,-0.00616,332000.0,723.0,-723.0,235.58,131.0,-70.4,2720.0,4884.0,148.0,-111.0,3.584,1.989,-1.071
0.0,3.72277264,15.869,0.331,-0.331,1110.0,16.8,-16.8,22.78,4.34,-1.66,945.0,5333.0,207.0,-178.0,0.688,0.131,-0.05
0.0,3.886730304,16.1723,0.0736,-0.0736,372000.0,1730.0,-1730.0,61.58,0.0,0.0,1158.0,5780.0,,,1.0,,
0.0,49.5740154,63.196,0.472,-0.472,8770.0,51.1,-51.1,5.01,0.53,-0.79,280.0,4040.0,129.0,-158.0,0.527,0.055,-0.083
0.0,10.42360821,5.404,0.199,-0.199,878.0,47.8,-47.8,1.67,0.13,-0.17,515.0,4260.0,115.0,-140.0,0.58,0.044,-0.06
1.0,85.517344,9.331,0.38,-0.38,270.0,21.6,-21.6,3.04,0.45,-0.71,482.0,5592.0,75.0,-75.0,1.451,0.211,-0.342
0.0,161.2529031,24.3711,0.0719,-0.0719,94000.0,185.0,-185.0,59.07,27.4,-11.8,652.0,9341.0,263.0,-451.0,1.87,0.869,-0.373
0.0,0.761119678,1.43,0.259,-0.259,1110.0,154.0,-154.0,27.81,6.87,-11.2,2977.0,6911.0,194.0,-242.0,1.501,0.371,-0.603
0.0,94.212787,14.48,2.7,-2.7,55700.0,1030.0,-1030.0,35.89,8.87,-14.4,597.0,6911.0,194.0,-242.0,1.501,0.371,-0.603
0.0,1.330333096,5.045,0.015,-0.015,61900.0,127.0,-127.0,24.3,6.62,-2.36,1634.0,5984.0,167.0,-209.0,0.906,0.247,-0.088
0.0,1.140133012,9.251,0.404,-0.404,223.0,4.8,-4.8,126.77,32.6,-65.1,4370.0,6715.0,188.0,-235.0,5.97,1.533,-3.066
0.0,7.946367138,2.58667,0.0024,-0.0024,278000.0,124.0,-124.0,36.01,2.58,-2.58,629.0,4789.0,143.0,-143.0,0.573,0.041,-0.041
0.0,16.8320798,7.79748,0.00285,-0.00285,48400.0,11.3,-11.3,61.35,13.1,-24.2,1243.0,6300.0,170.0,-189.0,2.755,0.586,-1.088
0.0,7.346159047,6.5974,0.00336,-0.00336,122000.0,46.0,-46.0,44.48,11.4,-3.79,835.0,5616.0,169.0,-169.0,0.81,0.207,-0.069
0.0,26.2402438,3.024,0.391,-0.391,174.0,28.3,-28.3,1.16,0.27,-0.18,583.0,5649.0,169.0,-169.0,0.875,0.203,-0.136
0.0,10.73842724,2.3544,0.0168,-0.0168,1680.0,16.6,-16.6,6.96,1.39,-2.07,1137.0,6180.0,173.0,-173.0,1.686,0.335,-0.503
0.0,23.83238251,7.06068,0.00358,-0.00358,279000.0,120.0,-120.0,63.78,18.8,-7.52,623.0,5722.0,154.0,-188.0,1.0,0.295,-0.118
0.0,1.428766771,3.9753,,,92.2,,,1.01,0.3,-0.11,1737.0,6197.0,172.0,-216.0,1.035,0.309,-0.111
0.0,14.5567427,1.421,0.412,-0.412,185.0,49.0,-49.0,1.38,0.51,-0.13,783.0,6153.0,154.0,-196.0,0.993,0.365,-0.092
0.0,1.106560721,2.64151,0.0037,-0.0037,254000.0,468.0,-468.0,47.63,14.0,-4.37,1782.0,6205.0,174.0,-217.0,0.873,0.256,-0.08
0.0,0.721624431,2.54242,0.00612,-0.00612,158000.0,241.0,-241.0,40.61,4.94,-4.03,1604.0,5067.0,151.0,-151.0,0.715,0.087,-0.071
0.0,10.81589054,4.73495,0.00302,-0.00302,45400.0,13.1,-13.1,32.48,6.87,-8.4,1086.0,6269.0,170.0,-170.0,1.508,0.319,-0.39
0.0,0.622303871,1.84,0.28,-0.28,80.9,9.4,-9.4,0.77,0.17,-0.11,2032.0,5672.0,170.0,-153.0,0.853,0.177,-0.129
0.0,23.3924063,3.416,0.443,-0.443,62.3,9.4,-9.4,0.84,0.37,-0.09,701.0,6221.0,150.0,-183.0,1.05,0.463,-0.114
0.0,4.608901433,8.73393,0.00391,-0.00391,379000.0,272.0,-272.0,48.72,10.2,-3.42,1007.0,5938.0,161.0,-161.0,0.755,0.158,-0.053
0.0,3.326193904,2.08375,0.00683,-0.00683,178000.0,347.0,-347.0,14.72,1.26,-1.44,521.0,3520.0,47.0,-47.0,0.349,0.03,-0.034
0.0,12.82327546,5.32062,0.00229,-0.00229,122000.0,37.1,-37.1,44.29,12.8,-3.97,743.0,5973.0,179.0,-197.0,0.826,0.238,-0.074
0.0,37.18327633,14.0996,0.00541,-0.00541,221000.0,99.1,-99.1,55.0,16.3,-14.7,594.0,5657.0,169.0,-152.0,1.168,0.347,-0.313
0.0,5.065329723,4.90392,0.00071,-0.00071,156000.0,24.0,-24.0,60.35,16.9,-12.3,1315.0,6350.0,170.0,-207.0,1.286,0.361,-0.263
0.0,0.957079167,3.85011,0.00094,-0.00094,48700.0,20.7,-20.7,72.76,19.9,-19.9,2441.0,6367.0,175.0,-214.0,1.468,0.402,-0.402
0.0,9.380632783,4.295,0.00467,-0.00467,65800.0,57.0,-57.0,46.72,13.3,-4.45,846.0,5926.0,141.0,-195.0,0.913,0.26,-0.087
0.0,10.06468789,3.59854,0.00746,-0.00746,10100.0,18.5,-18.5,30.11,3.2,-3.21,679.0,5185.0,156.0,-140.0,0.705,0.075,-0.075
0.0,7.73591011,5.01919,0.00089,-0.00089,315000.0,25.7,-25.7,50.46,11.2,-3.71,806.0,5623.0,152.0,-152.0,0.763,0.169,-0.056
0.0,3.359470825,2.14715,0.0046,-0.0046,2710.0,3.9,-3.9,129.93,22.7,-53.1,2421.0,6587.0,176.0,-215.0,3.514,0.615,-1.435
0.0,20.72925511,7.53677,0.00294,-0.00294,342000.0,105.0,-105.0,53.87,8.06,-6.58,567.0,5256.0,158.0,-142.0,0.802,0.12,-0.098
0.0,3.04459739,7.638,0.338,-0.338,66.1,4.2,-4.2,0.62,0.11,-0.05,1076.0,5525.0,148.0,-165.0,0.753,0.141,-0.06
0.0,3.796448299,11.5917,0.0103,-0.0103,523000.0,633.0,-633.0,232.39,20.4,-109.0,2577.0,8117.0,251.0,-334.0,3.07,0.27,-1.44
0.0,3.79654367,11.4071,0.0549,-0.0549,70800.0,304.0,-304.0,159.34,14.0,-74.7,2577.0,8117.0,251.0,-334.0,3.07,0.27,-1.44
0.0,15.92699063,11.5142,0.00848,-0.00848,394000.0,168.0,-168.0,93.94,8.24,-8.24,566.0,5191.0,156.0,-156.0,0.65,0.057,-0.057
0.0,1.219049953,1.477,0.192,-0.192,53.5,6.7,-6.7,2.48,0.96,-1.35,2948.0,5742.0,222.0,-313.0,3.374,1.31,-1.842
0.0,0.64585177,1.97644,0.00624,-0.00624,309000.0,170.0,-170.0,51.1,3.2,-6.07,1234.0,4399.0,125.0,-156.0,0.463,0.029,-0.055
0.0,1.70192371,3.0271,0.0121,-0.0121,49800.0,168.0,-168.0,40.15,6.65,-6.65,1704.0,5826.0,78.0,-78.0,1.262,0.209,-0.209
0.0,1.20693963,6.881,0.208,-0.208,20.0,1.1,-1.1,0.97,0.26,-0.22,2847.0,7331.0,228.0,-330.0,2.041,0.532,-0.478
0.0,3.008602107,4.34296,0.00886,-0.00886,120000.0,284.0,-284.0,56.15,16.4,-8.81,1343.0,6033.0,163.0,-181.0,1.026,0.299,-0.161
0.0,41.81145,2.208,0.801,-0.801,302.0,13800.0,-13800.0,1.4,0.7,-0.17,483.0,5593.0,196.0,-152.0,0.812,0.402,-0.102
0.0,0.846291334,1.79962,0.00338,-0.00338,190000.0,0.0,0.0,30.8,1.82,-1.99,1243.0,4627.0,139.0,-139.0,0.526,0.031,-0.034
0.0,1.930451347,3.87956,0.0081,-0.0081,53100.0,96.1,-96.1,58.77,19.9,-6.64,1623.0,6154.0,193.0,-265.0,1.168,0.396,-0.132
0.0,2.427967843,4.7847,0.012,-0.012,127000.0,329.0,-329.0,108.33,30.5,-20.3,2275.0,7652.0,214.0,-322.0,1.921,0.54,-0.36
0.0,6.840305932,4.32742,0.00366,-0.00366,125000.0,50.6,-50.6,62.08,18.1,-6.02,945.0,5970.0,161.0,-197.0,0.908,0.265,-0.088
0.0,1.032967155,1.17,0.256,-0.256,127.0,21.6,-21.6,21.22,1.24,-7.06,5990.0,5283.0,153.0,-429.0,18.959,1.113,-6.307
0.0,2.489550708,2.84685,0.00873,-0.00873,29800.0,69.5,-69.5,36.91,9.3,-3.11,1281.0,6018.0,163.0,-163.0,0.794,0.2,-0.067
0.0,2.980479588,3.72527,0.00164,-0.00164,375000.0,148.0,-148.0,70.52,20.8,-11.3,1370.0,6065.0,164.0,-182.0,1.047,0.309,-0.167
0.0,4.81712182,2.45699,0.00482,-0.00482,35800.0,70.2,-70.2,43.45,8.68,-3.72,922.0,5419.0,161.0,-161.0,0.795,0.159,-0.068
0.0,2.479948394,5.7219,0.0204,-0.0204,151000.0,517.0,-517.0,35.62,6.76,-3.12,1169.0,5391.0,160.0,-144.0,0.822,0.156,-0.072
0.0,1.58742695,2.66475,0.00216,-0.00216,76200.0,114.0,-114.0,37.64,12.7,-5.43,1893.0,6440.0,144.0,-192.0,1.241,0.418,-0.179
0.0,19.66840482,21.1764,0.0123,-0.0123,353000.0,227.0,-227.0,42.91,4.79,-4.3,555.0,5260.0,157.0,-141.0,0.717,0.08,-0.072
0.0,0.968065631,1.772,0.259,-0.259,92.5,9.3,-9.3,0.68,0.1,-0.05,1487.0,5367.0,160.0,-160.0,0.687,0.106,-0.049
0.0,0.824181335,2.4864,0.0938,-0.0938,225.0,6.9,-6.9,18.2,5.13,-1.71,1912.0,5977.0,160.0,-178.0,0.883,0.249,-0.083
0.0,2.45261841,1.9,0.226,-0.226,85.5,12.3,-12.3,0.69,0.15,-0.06,1108.0,5216.0,165.0,-137.0,0.751,0.156,-0.065
0.0,0.706423768,1.0597,0.0884,-0.0884,46.1,3.6,-3.6,1.16,0.34,-0.37,2845.0,6514.0,181.0,-227.0,1.585,0.457,-0.503
0.0,25.9534494,6.001,0.61,-0.61,529.0,63.5,-63.5,2.06,0.74,-0.15,554.0,5591.0,181.0,-168.0,0.86,0.31,-0.064
0.0,3.49550335,3.799,0.451,-0.451,60.9,8.2,-8.2,0.66,0.26,-0.05,1081.0,5582.0,152.0,-139.0,0.85,0.341,-0.064
0.0,25.95193721,15.9897,0.0217,-0.0217,399000.0,464.0,-464.0,123.34,30.5,-45.8,904.0,6569.0,188.0,-236.0,1.729,0.428,-0.642
0.0,31.02431043,7.63621,0.00212,-0.00212,96500.0,22.3,-22.3,93.29,18.8,-28.2,783.0,6011.0,164.0,-164.0,1.741,0.351,-0.527
0.0,0.634131057,2.851,0.241,-0.241,27.1,3.0,-3.0,0.58,0.23,-0.08,2488.0,6428.0,163.0,-201.0,1.109,0.431,-0.152
0.0,1.992098705,4.03833,0.00379,-0.00379,69400.0,52.5,-52.5,45.85,13.4,-4.49,1435.0,6024.0,163.0,-199.0,0.9,0.263,-0.088
0.0,1.78752921,5.315,0.189,-0.189,62.9,4.2,-4.2,5.86,1.53,-2.85,3868.0,6286.0,157.0,-188.0,7.342,1.923,-3.572
0.0,1.77555333,14.41,1.1,-1.1,83.5,6.9,-6.9,1.26,0.7,-0.14,1786.0,6594.0,158.0,-219.0,1.138,0.633,-0.123
0.0,5.462689263,3.2605,0.0523,-0.0523,4180.0,61.3,-61.3,36.25,9.72,-4.16,1024.0,5929.0,159.0,-159.0,0.888,0.238,-0.102
0.0,3.58966681,18.534,0.299,-0.299,421.0,5.3,-5.3,95.86,9.47,-37.8,2410.0,6564.0,179.0,-179.0,3.837,0.379,-1.514
0.0,1.37347867,12.62,1.8,-1.8,290.0,31.3,-31.3,4.25,1.85,-1.26,2505.0,6877.0,191.0,-250.0,1.753,0.765,-0.518
0.0,1.00960235,7.847,0.293,-0.293,31.9,3.2,-3.2,1.94,0.49,-1.14,2885.0,6028.0,200.0,-181.0,2.412,0.609,-1.422
0.0,1.060996585,2.6494,0.0103,-0.0103,41100.0,125.0,-125.0,64.99,17.8,-21.8,1968.0,5433.0,197.0,-164.0,1.348,0.369,-0.451
0.0,2.735152701,0.1046,,,283.0,,,3.27,0.55,-0.46,1679.0,6333.0,69.0,-88.0,1.523,0.259,-0.212
0.0,9.459993213,5.3012,0.00195,-0.00195,238000.0,38.5,-38.5,51.89,11.8,-4.69,766.0,5569.0,149.0,-149.0,0.829,0.188,-0.075
0.0,1.208524388,1.8478,0.0149,-0.0149,4760.0,27.5,-27.5,26.71,2.7,-2.21,1286.0,4963.0,136.0,-151.0,0.701,0.071,-0.058
0.0,3.79187443,3.5521,0.00473,-0.00473,231000.0,143.0,-143.0,47.49,9.59,-3.22,1004.0,5622.0,168.0,-151.0,0.723,0.146,-0.049
0.0,17.84432316,5.07999,0.00068,-0.00068,222000.0,61.5,-61.5,90.67,24.1,-29.5,874.0,5993.0,190.0,-211.0,1.485,0.395,-0.483
0.0,34.6506368,10.287,0.713,-0.713,503.0,32.9,-32.9,12.35,1.64,-4.94,1191.0,6681.0,180.0,-200.0,4.185,0.558,-1.673
0.0,12.64330354,5.48853,0.00252,-0.00252,237000.0,53.4,-53.4,34.94,2.11,-2.3,443.0,3977.0,79.0,-79.0,0.562,0.034,-0.037
0.0,1.36293943,10.32,1.5,-1.5,54.4,4.7,-4.7,31.28,8.73,-10.7,2630.0,6831.0,190.0,-286.0,2.106,0.588,-0.719
0.0,185.103836,4.19,0.478,-0.478,581.0,65.1,-65.1,14.63,1.7,-1.7,670.0,4992.0,109.0,-109.0,6.226,0.724,-0.724
0.0,1.267693801,3.57993,0.00624,-0.00624,334000.0,391.0,-391.0,64.84,17.5,-11.7,1606.0,5446.0,191.0,-172.0,0.961,0.26,-0.173
0.0,7.002865192,5.90232,0.00127,-0.00127,350000.0,31.8,-31.8,75.09,27.5,-7.35,1197.0,6818.0,167.0,-262.0,1.216,0.445,-0.119
0.0,0.85450941,3.723,0.723,-0.723,13.7,2.1,-2.1,0.35,0.13,-0.04,1928.0,5922.0,156.0,-150.0,0.921,0.36,-0.105
0.0,30.13013,13.4919,0.0063,-0.0063,281000.0,142.0,-142.0,83.75,18.7,-12.4,753.0,6674.0,150.0,-218.0,1.347,0.3,-0.2
0.0,9.12208711,4.62417,0.00326,-0.00326,58800.0,33.0,-33.0,52.66,7.8,-5.22,904.0,5857.0,79.0,-79.0,1.039,0.154,-0.103
0.0,366.71923,9.8,1.1,-1.1,246.0,29.4,-29.4,3.35,0.74,-1.1,383.0,6295.0,173.0,-173.0,2.049,0.449,-0.673
0.0,6.373454978,3.9377,0.0198,-0.0198,6080.0,28.2,-28.2,51.6,14.4,-16.0,1169.0,5953.0,177.0,-159.0,1.254,0.349,-0.388
0.0,1.075577069,4.11779,0.00227,-0.00227,141000.0,62.9,-62.9,69.11,18.7,-18.7,2094.0,6011.0,189.0,-210.0,1.267,0.342,-0.342
0.0,0.811390968,1.0114,0.0847,-0.0847,140.0,9.1,-9.1,14.74,0.99,-3.94,5043.0,4994.0,37.0,-150.0,12.487,0.836,-3.343
0.0,14.6494599,2.883,0.396,-0.396,221.0,34.5,-34.5,1.0,0.14,-0.09,574.0,5017.0,151.0,-134.0,0.688,0.098,-0.064
0.0,321.00742,13.01,1.6,-1.6,307.0,35.2,-35.2,3.7,2.94,-2.24,351.0,5258.0,133.0,-137.0,2.004,1.592,-1.213
0.0,27.81892382,8.3777,0.067,-0.067,238000.0,1800.0,-1800.0,50.0,15.6,-5.19,610.0,6126.0,165.0,-201.0,0.915,0.286,-0.095
0.0,8.467706136,4.05376,0.00499,-0.00499,77300.0,75.4,-75.4,43.98,12.9,-4.33,844.0,5873.0,146.0,-161.0,0.843,0.248,-0.083
0.0,24.70361995,6.9719,0.0238,-0.0238,218000.0,1160.0,-1160.0,30.13,3.89,-2.09,464.0,5030.0,151.0,-136.0,0.65,0.084,-0.045
0.0,5.1348689,48.69,4.2,-4.2,116.0,4.8,-4.8,16.17,5.09,-3.14,1040.0,5515.0,166.0,-149.0,1.001,0.315,-0.194
0.0,5.251918489,5.59653,0.0,0.0,296000.0,33.4,-33.4,51.51,15.4,-5.15,1060.0,6099.0,164.0,-200.0,0.919,0.275,-0.092
0.0,3.62944008,5.94104,0.00389,-0.00389,130000.0,29.5,-29.5,40.08,12.0,-6.45,1351.0,6284.0,169.0,-188.0,1.093,0.327,-0.176
0.0,43.26330502,10.0915,0.0054,-0.0054,359000.0,173.0,-173.0,62.75,16.6,-11.0,505.0,5623.0,169.0,-169.0,0.917,0.242,-0.161
0.0,6.042029838,8.0666,0.0426,-0.0426,133000.0,693.0,-693.0,23.94,2.08,-1.67,729.0,5030.0,165.0,-165.0,0.587,0.051,-0.041
0.0,2.892087553,3.16757,0.00549,-0.00549,71600.0,124.0,-124.0,47.55,13.1,-6.53,1225.0,5622.0,169.0,-169.0,0.924,0.254,-0.127
0.0,5.40597608,2.79,0.133,-0.133,461.0,23.4,-23.4,31.78,1.36,-7.67,2818.0,4840.0,84.0,-120.0,15.355,0.654,-3.708
0.0,0.510804497,2.539,0.222,-0.222,42.7,3.7,-3.7,1.58,0.36,-0.74,3622.0,6596.0,182.0,-228.0,2.176,0.506,-1.012
0.0,0.645850521,1.2082,0.0931,-0.0931,54.9,4.0,-4.0,0.69,0.15,-0.11,1941.0,5381.0,159.0,-143.0,0.911,0.207,-0.138
0.0,18.84497113,4.9442,0.0865,-0.0865,4140.0,66.3,-66.3,5.35,0.57,-0.51,552.0,5220.0,173.0,-157.0,0.695,0.074,-0.066
0.0,14.75947767,9.7746,0.00312,-0.00312,357000.0,97.2,-97.2,76.06,23.3,-9.37,862.0,6522.0,158.0,-198.0,1.105,0.339,-0.136
0.0,10.47625827,7.77203,0.00138,-0.00138,120000.0,17.5,-17.5,54.13,12.0,-14.6,1077.0,6109.0,167.0,-186.0,1.536,0.339,-0.414
0.0,1.588298157,4.37027,0.00538,-0.00538,165000.0,146.0,-146.0,120.0,30.2,-30.2,2773.0,7742.0,244.0,-298.0,2.094,0.527,-0.527
0.0,1.58826263,2.655,0.316,-0.316,78.9,11.0,-11.0,0.47,0.03,-0.03,862.0,3931.0,78.0,-78.0,0.544,0.033,-0.036
0.0,3.909314318,5.36124,0.00585,-0.00585,97100.0,97.4,-97.4,42.54,13.0,-6.52,1364.0,6425.0,171.0,-190.0,1.143,0.35,-0.175
0.0,0.79708975,3.301,0.401,-0.401,19.3,2.5,-2.5,0.54,0.16,-0.13,2262.0,6056.0,163.0,-181.0,1.196,0.344,-0.282
0.0,8.5412411,3.654,0.385,-0.385,299.0,34.9,-34.9,1.4,0.29,-0.1,767.0,5602.0,168.0,-168.0,0.732,0.151,-0.05
0.0,1.013922622,1.6393,0.033,-0.033,35000.0,507.0,-507.0,31.98,3.07,-2.82,1392.0,5110.0,169.0,-153.0,0.647,0.062,-0.057
0.0,17.91874306,4.36387,0.00174,-0.00174,118000.0,28.6,-28.6,56.94,22.6,-33.9,942.0,5870.0,184.0,-164.0,1.63,0.646,-0.969
0.0,2.287515702,10.0879,0.00572,-0.00572,359000.0,195.0,-195.0,86.76,29.2,-10.4,1801.0,6773.0,166.0,-261.0,1.391,0.468,-0.167
0.0,659.2907,22.106,0.895,-0.895,338.0,17.3,-17.3,4.66,0.31,-0.32,322.0,6917.0,83.0,-83.0,1.837,0.124,-0.124
0.0,24.84708721,7.28274,0.00088,-0.00088,318000.0,62.9,-62.9,52.38,14.3,-4.78,569.0,5644.0,169.0,-152.0,0.854,0.233,-0.078
0.0,20.86785566,5.73122,0.0023,-0.0023,82600.0,21.1,-21.1,53.53,14.8,-9.12,716.0,6095.0,165.0,-184.0,1.016,0.281,-0.173
0.0,3.401949837,16.5797,0.0899,-0.0899,2480.0,12.9,-12.9,14.32,2.96,-4.44,2076.0,7094.0,193.0,-236.0,2.17,0.449,-0.673
0.0,2.252822538,3.41062,0.00162,-0.00162,270000.0,92.2,-92.2,57.6,15.0,-8.12,1462.0,6116.0,164.0,-182.0,0.951,0.248,-0.134
0.0,2.25284817,3.069,0.557,-0.557,60.0,8.5,-8.5,8.61,1.43,-1.07,1940.0,6850.0,71.0,-92.0,1.53,0.254,-0.191
0.0,5.39525573,7.8377,0.0568,-0.0568,104000.0,689.0,-689.0,152.74,27.7,-64.7,1992.0,7216.0,201.0,-251.0,2.804,0.509,-1.187
0.0,0.939740093,3.682,0.413,-0.413,107.0,13.4,-13.4,34.87,9.24,-13.6,7200.0,4297.0,119.0,-123.0,33.474,8.871,-13.042
0.0,265.299451,4.563,0.304,-0.304,4950.0,177.0,-177.0,7.1,1.85,-0.62,270.0,5873.0,139.0,-174.0,0.863,0.225,-0.075
0.0,265.310499,4.013,0.243,-0.243,1530.0,147.0,-147.0,4.69,1.47,-0.49,296.0,6108.0,165.0,-220.0,0.997,0.312,-0.104
0.0,35.4261827,4.393,0.68,-0.68,318.0,52.2,-52.2,153.72,5.88,-33.3,2217.0,4289.0,95.0,-116.0,35.695,1.364,-7.731
0.0,8.460438928,4.73492,0.00252,-0.00252,76400.0,32.8,-32.8,36.62,6.36,-2.14,804.0,5951.0,160.0,-178.0,0.702,0.122,-0.041
0.0,4.318726936,2.67349,0.00993,-0.00993,59400.0,181.0,-181.0,29.74,9.15,-3.05,1091.0,5896.0,176.0,-193.0,0.916,0.282,-0.094
0.0,76.45315813,5.1822,0.0432,-0.0432,9660.0,75.8,-75.8,22.89,1.1,-1.49,291.0,4831.0,144.0,-158.0,0.54,0.026,-0.035
0.0,7.698431197,5.43677,0.00677,-0.00677,42500.0,50.3,-50.3,42.72,12.1,-4.05,878.0,5774.0,155.0,-172.0,0.876,0.249,-0.083
0.0,0.504296702,1.4145,0.0377,-0.0377,6000.0,49.7,-49.7,50.41,16.7,-10.5,2694.0,6140.0,166.0,-178.0,1.187,0.393,-0.246
0.0,5.194256813,7.25775,0.00373,-0.00373,38900.0,19.9,-19.9,41.77,5.67,-10.5,1546.0,6100.0,91.0,-73.0,2.086,0.283,-0.526
0.0,61.42252657,3.76585,0.00529,-0.00529,338000.0,360.0,-360.0,41.01,4.69,-2.34,326.0,4867.0,145.0,-145.0,0.613,0.07,-0.035
0.0,9.761172507,11.4007,0.00522,-0.00522,206000.0,81.0,-81.0,95.58,22.7,-42.1,1325.0,6468.0,181.0,-250.0,2.048,0.486,-0.903
0.0,1.061008464,2.8029,0.0021,-0.0021,409000.0,220.0,-220.0,32.58,2.8,-5.17,1002.0,4239.0,112.0,-150.0,0.454,0.039,-0.072
0.0,5.8957069,56.84,5.2,-5.2,130.0,9.3,-9.3,32.41,13.3,-2.85,1002.0,5956.0,154.0,-183.0,0.934,0.384,-0.082
0.0,1.039370613,1.0713,0.0131,-0.0131,744.0,2.7,-2.7,12.6,2.03,-5.1,3320.0,6429.0,176.0,-176.0,3.137,0.508,-1.269
0.0,2.31169425,8.689,0.463,-0.463,38.4,2.8,-2.8,1.76,0.54,-0.67,3178.0,9451.0,302.0,-378.0,2.679,0.826,-1.009
0.0,2.072177815,4.54864,0.00921,-0.00921,294000.0,587.0,-587.0,46.55,7.65,-3.57,1204.0,5519.0,163.0,-147.0,0.718,0.118,-0.055
0.0,3.34328534,27.29,4.6,-4.6,167.0,7.0,-7.0,64.0,10.5,-22.7,2094.0,6541.0,177.0,-197.0,2.652,0.433,-0.939
0.0,0.905678252,1.249,0.149,-0.149,70.4,8.1,-8.1,0.78,0.23,-0.08,1901.0,6075.0,164.0,-201.0,0.909,0.273,-0.091
0.0,0.905672916,1.0,0.151,-0.151,110.0,12.4,-12.4,0.76,0.07,-0.07,1468.0,4949.0,151.0,-136.0,0.741,0.065,-0.072
0.0,0.790046373,4.9939,0.0794,-0.0794,149000.0,1310.0,-1310.0,56.93,21.3,-7.08,2541.0,6785.0,189.0,-283.0,1.342,0.502,-0.167
0.0,1.804591904,3.85009,0.00217,-0.00217,137000.0,49.9,-49.9,80.87,15.3,-13.8,1923.0,6271.0,75.0,-81.0,1.515,0.287,-0.258
0.0,1.14073528,2.394,0.523,-0.523,13.5,2.1,-2.1,0.68,0.14,-0.14,3190.0,8847.0,247.0,-371.0,1.685,0.366,-0.33
0.0,3.31976683,4.523,0.83,-0.83,48.0,10.0,-10.0,0.7,0.26,-0.09,1276.0,6100.0,175.0,-181.0,0.94,0.352,-0.115
0.0,0.52880817,2.2865,0.091,-0.091,57.7,1.9,-1.9,1.84,0.34,-0.64,3558.0,6224.0,171.0,-171.0,2.368,0.443,-0.822
